Playing History Audit 'gaiggibeliin' from 2019/01/01 12:00 AM to 2019/01/30 11:59 PM,,,,,,,,,,,,
Transaction Details,Individual Transaction Amounts,Running Balance,,,,,,,,,,
Date/Time,Action,Table Name / Player / Tournament #,Game,Account Currency,Amount,Accrued StarsCoin,T Money,W Money,Balance,Total Accrued StarsCoin After this Transaction,T Money2,W Money3
21.1.2019 20:57,Leave Table,Klytia V,0.00/1.00 NL 6+ Hold'em,USD,149,0,0,0,"5,187.22","3,076.97",0,0
22.1.2019 8:07,Leave Table,Mekbuda V,0.00/1.00 NL 6+ Hold'em,USD,149,0,0,0,"5,656.41","3,076.97",0,0
23.1.2019 10:54,Leave Table,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,149,0,0,0,"5,799.51","3,076.97",0,0
24.1.2019 18:36,Leave Table,Silvretta,0.00/1.00 NL 6+ Hold'em,USD,149,0,0,0,"7,325.06","3,076.97",0,0
25.1.2019 16:23,Leave Table (Forced),Biela,0.00/1.00 NL 6+ Hold'em,USD,148,0,0,0,"8,510.61","3,076.97",0,0
25.1.2019 20:01,Leave Table (Forced),Atala II,0.00/1.00 NL 6+ Hold'em,USD,147.87,0,0,0,"8,323.54","3,076.97",0,0
30.1.2019 8:49,Leave Table,Hyperborea,0.00/1.00 NL 6+ Hold'em,USD,147.65,0,0,0,"6,058.14","3,076.97",0,0
27.1.2019 9:30,Leave Table (Forced),Monachia II,0.00/1.00 NL 6+ Hold'em,USD,147.02,0,0,0,"6,532.42","3,076.97",0,0
25.1.2019 17:14,Leave Table (Forced),Aphelion,0.00/1.00 NL 6+ Hold'em,USD,147,0,0,0,"7,978.37","3,076.97",0,0
25.1.2019 20:57,Leave Table,Epeigeus,0.00/1.00 NL 6+ Hold'em,USD,147,0,0,0,"7,636.38","3,076.97",0,0
27.1.2019 9:38,Leave Table (Forced),Ucclia,0.00/1.00 NL 6+ Hold'em,USD,147,0,0,0,"6,679.42","3,076.97",0,0
27.1.2019 18:23,Leave Table (Forced),Erna,0.00/1.00 NL 6+ Hold'em,USD,147,0,0,0,"6,404.11","3,076.97",0,0
27.1.2019 19:30,Leave Table,Lepus,0.00/1.00 NL 6+ Hold'em,USD,146.15,0,0,0,"6,520.90","3,076.97",0,0
21.1.2019 17:18,Leave Table,Phact V,0.00/1.00 NL 6+ Hold'em,USD,146,0,0,0,"5,769.57","3,076.97",0,0
24.1.2019 18:35,Leave Table,Felicitas,0.00/1.00 NL 6+ Hold'em,USD,145.74,0,0,0,"7,206.06","3,076.97",0,0
23.1.2019 10:54,Leave Table,Montague,0.00/0.50 NL 6+ Hold'em,USD,144.76,0,0,0,"5,650.51","3,076.97",0,0
25.1.2019 20:29,Leave Table (Forced),Auriga,0.00/1.00 NL 6+ Hold'em,USD,143,0,0,0,"8,221.05","3,076.97",0,0
23.1.2019 19:13,Leave Table,Eulalia,0.00/0.50 NL 6+ Hold'em,USD,142.48,0,0,0,"6,044.73","3,076.97",0,0
25.1.2019 17:24,Leave Table (Forced),Antilia II,0.00/1.00 NL 6+ Hold'em,USD,141,0,0,0,"8,412.17","3,076.97",0,0
26.1.2019 11:40,Leave Table,Leo Minor,0.00/1.00 NL 6+ Hold'em,USD,140.54,0,0,0,"7,309.88","3,076.97",0,0
22.1.2019 16:09,Leave Table (Forced),Salm IV,0.00/0.50 NL 6+ Hold'em,USD,139.69,0,0,0,"5,235.55","3,076.97",0,0
23.1.2019 8:38,Leave Table,Verbaandert,0.00/1.00 NL 6+ Hold'em,USD,138,0,0,0,"5,394.84","3,076.97",0,0
25.1.2019 21:24,Leave Table (Forced),Hersilia,0.00/1.00 NL 6+ Hold'em,USD,138,0,0,0,"7,756.51","3,076.97",0,0
26.1.2019 7:33,Leave Table,Epeigeus,0.00/1.00 NL 6+ Hold'em,USD,137.27,0,0,0,"8,021.62","3,076.97",0,0
21.1.2019 13:34,Leave Table (Forced),Ariadne V,0.00/1.00 NL 6+ Hold'em,USD,137,0,0,0,"5,326.88","3,076.97",0,0
26.1.2019 7:31,Leave Table,Lynx,0.00/1.00 NL 6+ Hold'em,USD,137,0,0,0,"7,884.35","3,076.97",0,0
29.1.2019 18:24,Leave Table,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,134.65,0,0,0,"6,427.28","3,076.97",0,0
16.1.2019 18:54,Leave Table,Saiph III,0.00/1.00 NL 6+ Hold'em,USD,134.01,0,0,0,"5,462.34","3,076.97",0,0
16.1.2019 16:00,Leave Table,Botein V,0.00/0.50 NL 6+ Hold'em,USD,131.88,0,0,0,"5,758.05","3,076.97",0,0
29.1.2019 14:20,Leave Table,Orchis,0.00/1.00 NL 6+ Hold'em,USD,131.18,0,0,0,"6,904.47","3,076.97",0,0
25.1.2019 16:13,Leave Table (Forced),Antilia II,0.00/1.00 NL 6+ Hold'em,USD,125,0,0,0,"7,933.76","3,076.97",0,0
29.1.2019 20:44,Leave Table,Ilioneus,0.00/1.00 NL 6+ Hold'em,USD,122.79,0,0,0,"6,603.84","3,076.97",0,0
29.1.2019 17:33,Leave Table,Markab,0.00/1.00 NL 6+ Hold'em,USD,120,0,0,0,"6,732.91","3,076.97",0,0
23.1.2019 8:42,Leave Table,Anitra,0.00/0.50 NL 6+ Hold'em,USD,116.16,0,0,0,"5,855.70","3,076.97",0,0
23.1.2019 16:19,Leave Table,Griqua,0.00/1.00 NL 6+ Hold'em,USD,115.26,0,0,0,"5,991.32","3,076.97",0,0
27.1.2019 19:11,Leave Table,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,115,0,0,0,"6,392.84","3,076.97",0,0
25.1.2019 21:23,Leave Table (Forced),Gyptis,0.00/1.00 NL 6+ Hold'em,USD,111.18,0,0,0,"7,618.51","3,076.97",0,0
29.1.2019 14:07,Leave Table,Medea III,0.00/1.00 NL 6+ Hold'em,USD,106.31,0,0,0,"6,484.58","3,076.97",0,0
16.1.2019 18:28,Leave Table,Marina III,0.00/0.50 NL 6+ Hold'em,USD,98.5,0,0,0,"5,727.01","3,076.97",0,0
16.1.2019 12:25,Leave Table,Saiph III,0.00/0.25 NL 6+ Hold'em,USD,90.14,0,0,0,"5,978.80","3,076.97",0,0
17.1.2019 7:57,Leave Table,Cyrene V,0.00/0.50 NL 6+ Hold'em,USD,89.44,0,0,0,"5,210.76","3,076.97",0,0
21.1.2019 13:29,Leave Table (Forced),Leuschneria VI,0.00/0.50 NL 6+ Hold'em,USD,82.7,0,0,0,"5,189.88","3,076.97",0,0
28.1.2019 19:11,Leave Table,Skuld,0.00/0.50 NL 6+ Hold'em,USD,78.36,0,0,0,"7,640.41","3,076.97",0,0
22.1.2019 15:05,Tournament Registration,2513332522<font color=-x-tourn-step-euro><b>$109 Mini Super Tuesday </font> <font color=-x-tourn-guarantee>$100K Gtd</font></b>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"5,547.41","3,076.97",0,0
22.1.2019 15:07,Tournament Registration,2513297831<font color=-x-tourn-special><b>Bounty Builder $33 </font> <font color=-x-tourn-guarantee>$60K Gtd</font></b>, NL Hold'em Buy-In: 30.00/3.00,USD,-33,0,0,0,"5,514.41","3,076.97",0,0
24.1.2019 7:54,Leave Table,Edmee,0.00/0.50 NL 6+ Hold'em,USD,77.72,0,0,0,"6,701.47","3,076.97",0,0
23.1.2019 8:42,Leave Table,Halaesus,0.00/0.50 NL 6+ Hold'em,USD,75.86,0,0,0,"5,470.70","3,076.97",0,0
16.1.2019 12:25,Leave Table,Baade V,0.00/0.25 NL 6+ Hold'em,USD,69.68,0,0,0,"6,048.48","3,076.97",0,0
16.1.2019 11:14,Leave Table,Zenobia V,0.00/0.25 NL 6+ Hold'em,USD,58.75,0,0,0,"6,013.36","3,076.97",0,0
24.1.2019 7:31,Leave Table,Edmee,0.00/0.50 NL 6+ Hold'em,USD,56.41,0,0,0,"6,642.06","3,076.97",0,0
16.1.2019 11:14,Leave Table,Erriapo II,0.00/0.25 NL 6+ Hold'em,USD,50,0,0,0,"5,954.61","3,076.97",0,0
29.1.2019 18:13,Table Rebuy,Titan II,0.00/1.00 NL 6+ Hold'em,USD,-2.12,0,0,0,"6,319.63","3,076.97",0,0
17.1.2019 17:53,Table Rebuy,Aletheia II,0.00/1.00 NL 6+ Hold'em,USD,-2.96,0,0,0,"5,414.90","3,076.97",0,0
22.1.2019 15:34,Reward: Knockout Bounty,2513297831,,USD,7.5,0,0,0,"4,928.55","3,076.97",0,0
16.1.2019 12:09,Table Rebuy,Saiph III,0.00/0.25 NL 6+ Hold'em,USD,-4.11,0,0,0,"5,888.66","3,076.97",0,0
22.1.2019 16:07,Reward: Knockout Bounty,2513297831,,USD,7.5,0,0,0,"5,095.86","3,076.97",0,0
23.1.2019 19:01,Table Rebuy,Grogler,0.00/1.00 NL 6+ Hold'em,USD,-4.6,0,0,0,"6,097.39","3,076.97",0,0
21.1.2019 20:50,Table Rebuy,Luce,0.00/1.00 NL 6+ Hold'em,USD,-4.79,0,0,0,"5,379.30","3,076.97",0,0
22.1.2019 16:47,Reward: Knockout Bounty,2513297831,,USD,18.75,0,0,0,"5,659.61","3,076.97",0,0
22.1.2019 17:21,Tournament Interim Payout,2513297831,,USD,28.47,0,0,0,"5,688.08","3,076.97",0,0
22.1.2019 17:49,Tournament Won,2513297831<font color=-x-tourn-special><b>Bounty Builder $33 </font> <font color=-x-tourn-guarantee>$60K Gtd</font></b>, NL Hold'em Buy-In: 30.00/3.00,USD,18.76,0,0,0,"5,706.84","3,076.97",0,0
21.1.2019 20:29,Table Rebuy,Luce,0.00/1.00 NL 6+ Hold'em,USD,-4.83,0,0,0,"5,613.74","3,076.97",0,0
26.1.2019 7:23,Table Rebuy,Lynx,0.00/1.00 NL 6+ Hold'em,USD,-5.16,0,0,0,"7,429.30","3,076.97",0,0
16.1.2019 11:35,Table Rebuy,Baade V,0.00/0.25 NL 6+ Hold'em,USD,-5.29,0,0,0,"5,892.81","3,076.97",0,0
25.1.2019 15:43,Table Rebuy,Biela,0.00/1.00 NL 6+ Hold'em,USD,-5.39,0,0,0,"8,522.17","3,076.97",0,0
16.1.2019 11:31,Table Rebuy,Saiph III,0.00/0.25 NL 6+ Hold'em,USD,-5.59,0,0,0,"5,898.10","3,076.97",0,0
27.1.2019 9:18,Table Rebuy,Ucclia,0.00/1.00 NL 6+ Hold'em,USD,-6,0,0,0,"6,428.15","3,076.97",0,0
29.1.2019 18:13,Table Rebuy,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,-6,0,0,0,"6,321.75","3,076.97",0,0
23.1.2019 18:39,Table Rebuy,Grogler,0.00/1.00 NL 6+ Hold'em,USD,-6.77,0,0,0,"6,301.33","3,076.97",0,0
23.1.2019 10:29,Table Rebuy,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-7,0,0,0,"5,407.97","3,076.97",0,0
25.1.2019 17:21,Table Rebuy,Mebsuta,0.00/1.00 NL 6+ Hold'em,USD,-7.2,0,0,0,"8,271.17","3,076.97",0,0
23.1.2019 10:52,Table Rebuy,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-7.25,0,0,0,"5,131.03","3,076.97",0,0
29.1.2019 12:59,Table Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-7.25,0,0,0,"7,251.16","3,076.97",0,0
25.1.2019 16:01,Table Rebuy,Terradas,0.00/1.00 NL 6+ Hold'em,USD,-7.4,0,0,0,"8,128.76","3,076.97",0,0
21.1.2019 17:04,Table Rebuy,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-7.64,0,0,0,"6,045.57","3,076.97",0,0
25.1.2019 10:02,Table Rebuy,Crescentia II,0.00/1.00 NL 6+ Hold'em,USD,-7.77,0,0,0,"6,835.25","3,076.97",0,0
27.1.2019 19:03,Table Rebuy,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,-8,0,0,0,"6,277.84","3,076.97",0,0
23.1.2019 15:46,Table Rebuy,Orthosie II,0.00/1.00 NL 6+ Hold'em,USD,-8.21,0,0,0,"5,237.68","3,076.97",0,0
16.1.2019 15:35,Table Rebuy,Iapetus III,0.00/0.50 NL 6+ Hold'em,USD,-8.58,0,0,0,"5,826.17","3,076.97",0,0
23.1.2019 10:33,Table Rebuy,Montague,0.00/0.50 NL 6+ Hold'em,USD,-9,0,0,0,"5,188.42","3,076.97",0,0
17.1.2019 7:47,Table Rebuy,Athalia V,0.00/1.00 NL 6+ Hold'em,USD,-9.4,0,0,0,"5,147.49","3,076.97",0,0
16.1.2019 11:18,Table Rebuy,Saiph III,0.00/0.25 NL 6+ Hold'em,USD,-9.67,0,0,0,"5,903.69","3,076.97",0,0
17.1.2019 7:25,Table Rebuy,Cyrene V,0.00/0.50 NL 6+ Hold'em,USD,-9.8,0,0,0,"5,153.78","3,076.97",0,0
27.1.2019 17:59,Table Rebuy,Erna,0.00/1.00 NL 6+ Hold'em,USD,-9.8,0,0,0,"6,686.37","3,076.97",0,0
21.1.2019 17:09,Table Rebuy,Phact V,0.00/1.00 NL 6+ Hold'em,USD,-10,0,0,0,"5,976.57","3,076.97",0,0
25.1.2019 20:56,Table Rebuy,Hersilia,0.00/1.00 NL 6+ Hold'em,USD,-10,0,0,0,"7,489.38","3,076.97",0,0
29.1.2019 18:15,Table Rebuy,Titan II,0.00/1.00 NL 6+ Hold'em,USD,-10,0,0,0,"6,309.63","3,076.97",0,0
27.1.2019 18:45,Table Rebuy,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,-10.21,0,0,0,"6,010.51","3,076.97",0,0
25.1.2019 9:12,Table Rebuy,Oongaq,0.00/1.00 NL 6+ Hold'em,USD,-10.52,0,0,0,"6,967.95","3,076.97",0,0
26.1.2019 12:09,Table Rebuy,Noemi II,0.00/1.00 NL 6+ Hold'em,USD,-10.6,0,0,0,"6,890.88","3,076.97",0,0
22.1.2019 7:57,Table Rebuy,Crater VI,0.00/1.00 NL 6+ Hold'em,USD,-10.86,0,0,0,"5,251.80","3,076.97",0,0
23.1.2019 19:17,Table Rebuy,Grogler,0.00/1.00 NL 6+ Hold'em,USD,-10.91,0,0,0,"6,033.82","3,076.97",0,0
23.1.2019 16:56,Table Rebuy,Griqua,0.00/1.00 NL 6+ Hold'em,USD,-10.98,0,0,0,"5,530.34","3,076.97",0,0
25.1.2019 9:08,Table Rebuy,Transvaalia,0.00/1.00 NL 6+ Hold'em,USD,-11,0,0,0,"6,978.47","3,076.97",0,0
25.1.2019 19:19,Table Rebuy,Hersilia,0.00/1.00 NL 6+ Hold'em,USD,-11,0,0,0,"8,764.34","3,076.97",0,0
28.1.2019 16:43,Table Rebuy,Hippokoon II,0.00/1.00 NL 6+ Hold'em,USD,-11,0,0,0,"6,101.75","3,076.97",0,0
27.1.2019 9:02,Table Rebuy,Ucclia,0.00/1.00 NL 6+ Hold'em,USD,-11.13,0,0,0,"6,655.87","3,076.97",0,0
27.1.2019 18:58,Table Rebuy,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,-11.73,0,0,0,"6,315.84","3,076.97",0,0
27.1.2019 9:27,Table Rebuy,Ucclia,0.00/1.00 NL 6+ Hold'em,USD,-11.75,0,0,0,"6,385.40","3,076.97",0,0
23.1.2019 15:41,Table Rebuy,Wil II,0.00/1.00 NL 6+ Hold'em,USD,-12,0,0,0,"5,258.44","3,076.97",0,0
23.1.2019 18:55,Table Rebuy,Grogler,0.00/1.00 NL 6+ Hold'em,USD,-12,0,0,0,"6,189.99","3,076.97",0,0
26.1.2019 7:11,Table Rebuy,Lynx,0.00/1.00 NL 6+ Hold'em,USD,-12,0,0,0,"7,599.44","3,076.97",0,0
27.1.2019 9:14,Table Rebuy,Sagitta,0.00/1.00 NL 6+ Hold'em,USD,-12.08,0,0,0,"6,434.15","3,076.97",0,0
23.1.2019 15:42,Table Rebuy,Wil II,0.00/1.00 NL 6+ Hold'em,USD,-12.55,0,0,0,"5,245.89","3,076.97",0,0
17.1.2019 17:12,Table Rebuy,Aletheia II,0.00/1.00 NL 6+ Hold'em,USD,-12.66,0,0,0,"5,666.96","3,076.97",0,0
16.1.2019 18:28,Table Rebuy,Marina III,0.00/0.50 NL 6+ Hold'em,USD,-12.73,0,0,0,"5,628.51","3,076.97",0,0
26.1.2019 12:00,Table Rebuy,Noemi II,0.00/1.00 NL 6+ Hold'em,USD,-12.78,0,0,0,"6,999.22","3,076.97",0,0
22.1.2019 15:16,Table Rebuy,Klymene VI,0.00/1.00 NL 6+ Hold'em,USD,-12.81,0,0,0,"5,011.05","3,076.97",0,0
29.1.2019 20:07,Table Rebuy,Ilioneus,0.00/1.00 NL 6+ Hold'em,USD,-12.98,0,0,0,"6,271.65","3,076.97",0,0
21.1.2019 15:26,Table Rebuy,Halley VI,0.00/1.00 NL 6+ Hold'em,USD,-13,0,0,0,"5,852.47","3,076.97",0,0
21.1.2019 17:15,Table Rebuy,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-13,0,0,0,"5,786.57","3,076.97",0,0
21.1.2019 17:15,Table Rebuy,Phact V,0.00/1.00 NL 6+ Hold'em,USD,-13,0,0,0,"5,773.57","3,076.97",0,0
23.1.2019 10:22,Table Rebuy,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-13,0,0,0,"5,542.70","3,076.97",0,0
23.1.2019 10:54,Table Rebuy,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-13,0,0,0,"5,118.03","3,076.97",0,0
23.1.2019 16:06,Table Rebuy,Griqua,0.00/1.00 NL 6+ Hold'em,USD,-13,0,0,0,"5,060.68","3,076.97",0,0
23.1.2019 18:55,Table Rebuy,Grogler,0.00/1.00 NL 6+ Hold'em,USD,-13,0,0,0,"6,176.99","3,076.97",0,0
25.1.2019 16:56,Table Rebuy,Mebsuta,0.00/1.00 NL 6+ Hold'em,USD,-13,0,0,0,"7,109.46","3,076.97",0,0
16.1.2019 15:33,Table Rebuy,Botein V,0.00/0.50 NL 6+ Hold'em,USD,-13.73,0,0,0,"5,834.75","3,076.97",0,0
29.1.2019 17:09,Table Rebuy,Markab,0.00/1.00 NL 6+ Hold'em,USD,-13.81,0,0,0,"6,744.16","3,076.97",0,0
23.1.2019 15:47,Table Rebuy,Orthosie II,0.00/1.00 NL 6+ Hold'em,USD,-14,0,0,0,"5,223.68","3,076.97",0,0
25.1.2019 9:31,Table Rebuy,Crescentia II,0.00/1.00 NL 6+ Hold'em,USD,-14,0,0,0,"6,878.19","3,076.97",0,0
25.1.2019 20:29,Table Rebuy,Epeigeus,0.00/1.00 NL 6+ Hold'em,USD,-14,0,0,0,"8,207.05","3,076.97",0,0
25.1.2019 21:00,Table Rebuy,Hersilia,0.00/1.00 NL 6+ Hold'em,USD,-14,0,0,0,"7,594.38","3,076.97",0,0
25.1.2019 10:06,Table Rebuy,Oongaq,0.00/1.00 NL 6+ Hold'em,USD,-14.4,0,0,0,"6,820.85","3,076.97",0,0
25.1.2019 15:55,Table Rebuy,Antilia II,0.00/1.00 NL 6+ Hold'em,USD,-14.45,0,0,0,"8,436.16","3,076.97",0,0
26.1.2019 7:18,Table Rebuy,Despina,0.00/2.00 NL 6+ Hold'em,USD,-14.98,0,0,0,"7,584.46","3,076.97",0,0
21.1.2019 17:08,Table Rebuy,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-15,0,0,0,"5,986.57","3,076.97",0,0
22.1.2019 15:21,Table Rebuy,Tomita V,0.00/1.00 NL 6+ Hold'em,USD,-15,0,0,0,"4,921.05","3,076.97",0,0
25.1.2019 16:39,Table Rebuy,Antilia II,0.00/1.00 NL 6+ Hold'em,USD,-15,0,0,0,"7,745.39","3,076.97",0,0
27.1.2019 18:39,Table Rebuy,Zeissia,0.00/1.00 NL 6+ Hold'em,USD,-15,0,0,0,"6,170.72","3,076.97",0,0
25.1.2019 9:32,Table Rebuy,Crescentia II,0.00/1.00 NL 6+ Hold'em,USD,-15.72,0,0,0,"6,862.47","3,076.97",0,0
26.1.2019 7:26,Table Rebuy,Epeigeus,0.00/1.00 NL 6+ Hold'em,USD,-15.87,0,0,0,"7,582.28","3,076.97",0,0
21.1.2019 20:36,Table Rebuy,Klytia V,0.00/1.00 NL 6+ Hold'em,USD,-16,0,0,0,"5,449.94","3,076.97",0,0
25.1.2019 9:22,Table Rebuy,Crescentia II,0.00/1.00 NL 6+ Hold'em,USD,-16,0,0,0,"6,892.19","3,076.97",0,0
25.1.2019 20:52,Table Rebuy,Gyptis,0.00/1.00 NL 6+ Hold'em,USD,-16,0,0,0,"7,649.38","3,076.97",0,0
29.1.2019 13:28,Table Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-16.05,0,0,0,"6,548.30","3,076.97",0,0
21.1.2019 21:04,Table Rebuy,Sirona,0.00/1.00 NL 6+ Hold'em,USD,-16.65,0,0,0,"5,338.82","3,076.97",0,0
21.1.2019 20:53,Table Rebuy,Klytia V,0.00/1.00 NL 6+ Hold'em,USD,-16.9,0,0,0,"5,362.40","3,076.97",0,0
27.1.2019 18:09,Table Rebuy,Erna,0.00/1.00 NL 6+ Hold'em,USD,-17,0,0,0,"6,616.17","3,076.97",0,0
29.1.2019 13:00,Table Rebuy,Schurer,0.00/1.00 NL 6+ Hold'em,USD,-17,0,0,0,"7,098.48","3,076.97",0,0
29.1.2019 18:16,Table Rebuy,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,-17,0,0,0,"6,292.63","3,076.97",0,0
25.1.2019 16:52,Table Rebuy,Mebsuta,0.00/1.00 NL 6+ Hold'em,USD,-17.15,0,0,0,"7,289.61","3,076.97",0,0
25.1.2019 16:54,Table Rebuy,Antilia II,0.00/1.00 NL 6+ Hold'em,USD,-17.15,0,0,0,"7,122.46","3,076.97",0,0
16.1.2019 18:23,Table Rebuy,Normannia IV,0.00/1.00 NL 6+ Hold'em,USD,-17.37,0,0,0,"5,679.24","3,076.97",0,0
21.1.2019 20:34,Table Rebuy,Luce,0.00/1.00 NL 6+ Hold'em,USD,-18,0,0,0,"5,465.94","3,076.97",0,0
29.1.2019 13:01,Table Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-18,0,0,0,"6,930.48","3,076.97",0,0
27.1.2019 19:27,Table Rebuy,Lepus,0.00/1.00 NL 6+ Hold'em,USD,-18.09,0,0,0,"6,374.75","3,076.97",0,0
24.1.2019 7:52,Table Rebuy,Edmee,0.00/0.50 NL 6+ Hold'em,USD,-18.18,0,0,0,"6,773.75","3,076.97",0,0
25.1.2019 20:28,Table Rebuy,Auriga,0.00/1.00 NL 6+ Hold'em,USD,-18.23,0,0,0,"8,078.05","3,076.97",0,0
25.1.2019 10:02,Table Rebuy,Oongaq,0.00/1.00 NL 6+ Hold'em,USD,-19.45,0,0,0,"6,843.02","3,076.97",0,0
25.1.2019 15:49,Table Rebuy,Antilia II,0.00/1.00 NL 6+ Hold'em,USD,-19.56,0,0,0,"8,450.61","3,076.97",0,0
27.1.2019 9:12,Table Rebuy,Ucclia,0.00/1.00 NL 6+ Hold'em,USD,-19.64,0,0,0,"6,596.23","3,076.97",0,0
17.1.2019 17:17,Table Rebuy,Aletheia II,0.00/1.00 NL 6+ Hold'em,USD,-20,0,0,0,"5,467.86","3,076.97",0,0
25.1.2019 9:21,Table Rebuy,Transvaalia,0.00/1.00 NL 6+ Hold'em,USD,-20,0,0,0,"7,070.19","3,076.97",0,0
25.1.2019 16:11,Table Rebuy,Biela,0.00/1.00 NL 6+ Hold'em,USD,-20,0,0,0,"7,808.76","3,076.97",0,0
21.1.2019 21:18,Table Rebuy,Sirona,0.00/1.00 NL 6+ Hold'em,USD,-20.13,0,0,0,"5,248.69","3,076.97",0,0
24.1.2019 7:19,Table Rebuy,Luznice,0.00/1.00 NL 6+ Hold'em,USD,-20.45,0,0,0,"6,508.70","3,076.97",0,0
17.1.2019 17:19,Table Rebuy,Aletheia II,0.00/1.00 NL 6+ Hold'em,USD,-21,0,0,0,"5,446.86","3,076.97",0,0
25.1.2019 9:08,Table Rebuy,Transvaalia,0.00/1.00 NL 6+ Hold'em,USD,-22,0,0,0,"6,989.47","3,076.97",0,0
16.1.2019 18:21,Table Rebuy,Marina III,0.00/0.50 NL 6+ Hold'em,USD,-22.47,0,0,0,"5,739.61","3,076.97",0,0
25.1.2019 20:40,Table Rebuy,Gyptis,0.00/1.00 NL 6+ Hold'em,USD,-22.8,0,0,0,"8,005.31","3,076.97",0,0
24.1.2019 7:23,Table Rebuy,Pele,0.00/1.00 NL 6+ Hold'em,USD,-23,0,0,0,"6,810.65","3,076.97",0,0
22.1.2019 15:14,Table Rebuy,Tomita V,0.00/1.00 NL 6+ Hold'em,USD,-24,0,0,0,"5,124.49","3,076.97",0,0
26.1.2019 11:55,Table Rebuy,Noemi II,0.00/1.00 NL 6+ Hold'em,USD,-24,0,0,0,"7,012.00","3,076.97",0,0
23.1.2019 18:46,Table Rebuy,Grogler,0.00/1.00 NL 6+ Hold'em,USD,-24.34,0,0,0,"6,201.99","3,076.97",0,0
17.1.2019 7:14,Table Rebuy,Pierretta V,0.00/1.00 NL 6+ Hold'em,USD,-24.6,0,0,0,"5,363.58","3,076.97",0,0
21.1.2019 20:44,Table Rebuy,Luce,0.00/1.00 NL 6+ Hold'em,USD,-25.85,0,0,0,"5,424.09","3,076.97",0,0
21.1.2019 14:12,Table Rebuy,Halley VI,0.00/1.00 NL 6+ Hold'em,USD,-26,0,0,0,"5,222.29","3,076.97",0,0
17.1.2019 7:50,Table Rebuy,Cyrene V,0.00/0.50 NL 6+ Hold'em,USD,-26.17,0,0,0,"5,121.32","3,076.97",0,0
25.1.2019 19:37,Table Rebuy,Atala II,0.00/1.00 NL 6+ Hold'em,USD,-26.59,0,0,0,"7,987.75","3,076.97",0,0
21.1.2019 17:09,Table Rebuy,Phact V,0.00/1.00 NL 6+ Hold'em,USD,-27,0,0,0,"5,949.57","3,076.97",0,0
25.1.2019 9:16,Table Rebuy,Transvaalia,0.00/1.00 NL 6+ Hold'em,USD,-28,0,0,0,"7,240.19","3,076.97",0,0
25.1.2019 20:24,Table Rebuy,Epeigeus,0.00/1.00 NL 6+ Hold'em,USD,-28,0,0,0,"8,201.63","3,076.97",0,0
25.1.2019 20:57,Table Rebuy,Hersilia,0.00/1.00 NL 6+ Hold'em,USD,-28,0,0,0,"7,608.38","3,076.97",0,0
25.1.2019 9:22,Tournament Registration,2513300440<font color=-x-tourn-special><b>Hot $162 </font> <font color=-x-tourn-guarantee>$12K Gtd</font></b>, NL Hold'em Buy-In: 150.00/12.00,USD,-162,0,0,0,"6,908.19","3,076.97",0,0
27.1.2019 18:22,Table Rebuy,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,-28,0,0,0,"6,232.11","3,076.97",0,0
25.1.2019 10:31,Table Rebuy,Crescentia II,0.00/1.00 NL 6+ Hold'em,USD,-28.4,0,0,0,"7,331.47","3,076.97",0,0
17.1.2019 17:29,Table Rebuy,Aletheia II,0.00/1.00 NL 6+ Hold'em,USD,-29,0,0,0,"5,417.86","3,076.97",0,0
17.1.2019 17:17,Table Rebuy,Fragaria V,0.00/1.00 NL 6+ Hold'em,USD,-29.1,0,0,0,"5,487.86","3,076.97",0,0
24.1.2019 18:36,Table Rebuy,Silvretta,0.00/1.00 NL 6+ Hold'em,USD,-30,0,0,0,"7,176.06","3,076.97",0,0
27.1.2019 19:01,Table Rebuy,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,-30,0,0,0,"6,285.84","3,076.97",0,0
27.1.2019 9:23,Table Rebuy,Sagitta,0.00/1.00 NL 6+ Hold'em,USD,-31,0,0,0,"6,397.15","3,076.97",0,0
23.1.2019 15:40,Table Rebuy,Wil II,0.00/1.00 NL 6+ Hold'em,USD,-32,0,0,0,"5,270.44","3,076.97",0,0
